Ensembl	Pvalue	FDR	Male	Female	Tissue	logFC	Type	Gene
ENST00000608373.1	1.89566862369538e-13	1.23534405310816e-10	0.176394557823129	0.0944927536231884	Heart_Left_Ventricle	0.900530448564022	lincRNA	AC006946.16
ENST00000624238.1	2.42820111387578e-07	9.49426635525429e-05	3.9062925170068	7.35065217391304	Heart_Left_Ventricle	-0.912072268872548	lincRNA	BANCR
ENST00000520259.1	3.02000143013141e-06	0.00221403854846509	0.136666666666667	0.0178947368421053	Kidney_Cortex	2.93305417609017	lincRNA	RP11-333A23.4
ENST00000308941.9	8.66789503137117e-06	0.00363122888278514	4.90149068322982	2.48276923076923	Liver	0.981270409040492	protein_coding	PHYHD1
ENST00000412816.7	1.47054828165067e-05	0.00512908415821929	0.25639751552795	0.0761538461538462	Liver	1.75139347537012	lincRNA	LINC00470
ENST00000419552.5	1.57414347566832e-05	0.00512908415821929	0.987329192546584	0.405384615384615	Liver	1.28423984563893	protein_coding	PHYHD1
ENST00000436592.5	1.74645361056324e-05	0.00539102653997549	55.557701863354	34.3292307692308	Liver	0.694549393142936	lincRNA	LINC01554
ENST00000490542.5	9.79194583201019e-06	0.00382865082031598	0.236832298136646	0.376153846153846	Liver	-0.667456999199643	protein_coding	INTS6
ENST00000509161.1	9.29018876802723e-08	6.05410634716441e-05	0.504596273291925	0.173076923076923	Liver	1.54371617310559	lincRNA	RP11-362F19.1
ENST00000511213.1	1.56990170524632e-09	1.15093418765871e-06	3.3548447204969	1.29046153846154	Liver	1.37835884931582	lincRNA	RP11-362F19.1
ENST00000531169.5	2.64806404985045e-05	0.00705949802380587	5.11652173913043	8.05030769230769	Liver	-0.65388054037348	protein_coding	BCO2
ENST00000535710.1	1.29243410797337e-10	1.08287514903769e-07	5.05062111801242	2.09707692307692	Liver	1.26808103726661	protein_coding	VWCE
ENST00000539983.5	1.06869939718755e-16	1.04465366075083e-13	0.345527950310559	1.38353846153846	Liver	-2.00148842819691	protein_coding	PZP
ENST00000605009.1	1.97088772060366e-05	0.00550440784825736	4.46975155279503	2.12061538461538	Liver	1.07571165928169	lincRNA	RP11-238F2.1
ENST00000396402.5	9.37433357829241e-05	0.00490897021756116	0.101970534069982	0.0522307692307691	Muscle_Skeletal	0.965180467509761	protein_coding	CYP19A1
ENST00000400270.6	3.72422787322678e-06	0.00042828620542108	0.262449355432781	0.149076923076923	Muscle_Skeletal	0.815982106840919	protein_coding	ATP13A4
ENST00000409745.2	4.09234901082752e-07	6.6671185968065e-05	29.2969981583793	19.2080769230769	Muscle_Skeletal	0.60903976389032	protein_coding	MYADML2
ENST00000423795.5	5.66027006574216e-05	0.00356962192855675	1.61644567219153	0.863923076923077	Muscle_Skeletal	0.903850253417111	protein_coding	CPED1
ENST00000426023.1	1.06143551856151e-07	2.2233283272726e-05	0.490920810313076	0.298115384615385	Muscle_Skeletal	0.719619495048708	lincRNA	RP11-400K9.4
ENST00000436383.1	0.000120825116418999	0.00600541786269007	0.161068139963167	0.0890769230769231	Muscle_Skeletal	0.854547520316063	lincRNA	LINC00707
ENST00000437920.1	1.0612959312434e-11	4.78807741287887e-09	0.205819521178637	0.109576923076923	Muscle_Skeletal	0.909435824309705	lincRNA	LINC01754
ENST00000439893.1	1.63019739780587e-05	0.00147093965202022	0.298139963167588	0.167230769230769	Muscle_Skeletal	0.834149452378815	lincRNA	LINC01886
ENST00000443205.1	3.18717159875372e-10	1.24618409511271e-07	0.670847145488029	0.332807692307692	Muscle_Skeletal	1.01129530211534	lincRNA	LINC01886
ENST00000451558.5	2.22863687602561e-06	0.000290329511985607	15.3318232044199	10.0625769230769	Muscle_Skeletal	0.607529455313598	protein_coding	ASB15
ENST00000460209.1	1.37235945544157e-11	5.74920586154631e-09	0.633112338858194	1.03657692307692	Muscle_Skeletal	-0.711293763082402	protein_coding	IGFBP3
ENST00000470508.1	4.85936890884833e-06	0.00051818543000719	0.6597605893186	0.386730769230769	Muscle_Skeletal	0.770613048068249	protein_coding	TSPAN15
ENST00000492188.1	8.72068547239467e-05	0.00469203803386122	0.271767955801105	0.412076923076923	Muscle_Skeletal	-0.600538315051062	protein_coding	SPECC1
ENST00000498446.1	8.28714677267421e-05	0.00462896341159373	0.767255985267035	0.480923076923077	Muscle_Skeletal	0.673901839933609	protein_coding	HECTD2
ENST00000529921.1	2.27709421165182e-06	0.000290329511985607	0.0986924493554328	0.155769230769231	Muscle_Skeletal	-0.658398666723963	protein_coding	LRP4
ENST00000539562.6	4.27977115912076e-09	1.32109778148649e-06	1.14546961325967	0.693807692307692	Muscle_Skeletal	0.723331446571708	protein_coding	UNC13C
ENST00000542219.1	3.21237629535885e-09	1.04669927623776e-06	0.396114180478822	0.255423076923077	Muscle_Skeletal	0.633027473851733	lincRNA	RP11-43N5.1
ENST00000560197.5	0.000104369684327559	0.00532285390070549	0.238600368324125	0.435076923076923	Muscle_Skeletal	-0.866674226790119	lincRNA	RP11-624L4.1
ENST00000576742.5	6.45940261021073e-06	0.000664638531734841	0.178213627992634	0.272384615384615	Muscle_Skeletal	-0.612037556535405	protein_coding	TRPV3
ENST00000584758.2	1.71853951995182e-14	1.11991492050193e-11	1.53	0.379269230769231	Muscle_Skeletal	2.01223741391964	lincRNA	CTC-304I17.6
ENST00000623646.1	4.96936402192706e-12	2.64957454441838e-09	0.0783609576427257	0.134269230769231	Muscle_Skeletal	-0.776921799755334	lincRNA	UG0898H09
ENST00000627127.1	2.49903050415893e-08	6.97943519375817e-06	0.103057090239411	0.0574999999999999	Muscle_Skeletal	0.84180990330338	lincRNA	PCAT14
ENST00000635966.1	8.4937493437329e-08	1.9159938423459e-05	0.125395948434622	0.226576923076923	Muscle_Skeletal	-0.853510194586969	lincRNA	LINC00598
ENST00000637478.1	3.33481797319167e-14	1.95587074127691e-11	0.433627992633518	0.113538461538462	Muscle_Skeletal	1.93327679399466	lincRNA	CTC-304I17.6
ENST00000612179.1	7.36666973149326e-06	0.0021602758987604	0.565178997613365	0.3204	Nerve_Tibial	0.818833707518255	protein_coding	COMP
ENST00000520259.1	1.32009281741216e-06	0.000774234437412235	0.174830917874396	0.0706611570247934	Pancreas	1.30697106237455	lincRNA	RP11-333A23.4
ENST00000250383.10	2.3749885503279e-05	0.00348232696191828	0.68343137254902	1.18708860759494	Pituitary	-0.79655924523036	protein_coding	DHRS2
ENST00000406638.6	1.27398747975006e-06	0.000324866807336266	0.110539215686274	0.309240506329114	Pituitary	-1.48417102391891	protein_coding	LSP1
ENST00000459673.1	1.13017170387023e-05	0.00200862334642391	1.66186274509804	0.877848101265823	Pituitary	0.920758004146726	protein_coding	CDHR1
ENST00000461923.5	9.57758640071369e-06	0.00175539200750581	0.531421568627451	0.301392405063291	Pituitary	0.818213720986471	protein_coding	KRT40
ENST00000519697.1	1.81543684129742e-06	0.000430939876525942	0.235	0.118607594936709	Pituitary	0.986464362195554	protein_coding	SBSPON
ENST00000520259.1	1.08246060577187e-06	0.00028857415694782	0.140245098039216	0.069873417721519	Pituitary	1.00513473175062	lincRNA	RP11-333A23.4
ENST00000520413.1	1.1629713194904e-09	4.87201913486513e-07	0.0679411764705882	0.152658227848101	Pituitary	-1.16794724355727	protein_coding	CLEC2L
ENST00000542968.5	1.26825989448516e-05	0.00212524122318728	0.396813725490196	0.740759493670886	Pituitary	-0.900543282742951	protein_coding	DRD2
ENST00000560153.2	1.100698466047e-23	8.06949562920706e-21	0.3625	0.0463291139240506	Pituitary	2.967989999908	lincRNA	LINC00052
ENST00000562139.1	7.85295110461103e-05	0.00921151164570873	0.113774509803922	0.0670886075949367	Pituitary	0.762037664099529	protein_coding	STARD9
ENST00000594768.5	1.2160262504805e-08	4.75466263937877e-06	0.666323529411765	0.247594936708861	Pituitary	1.42824102748792	protein_coding	KLK11
ENST00000635852.1	4.53290569007073e-05	0.00590788708272552	0.579362745098039	0.334683544303797	Pituitary	0.79166929918142	lincRNA	LINC02009
ENST00000639318.1	5.58305415812302e-05	0.00682179429945656	0.219313725490196	0.134430379746835	Pituitary	0.706136896460573	protein_coding	GLDC
ENST00000300079.9	0.000214047992555933	0.00612386086019779	0.178856447688564	0.106113989637306	Skin_Not_Sun_Exposed_Suprapubic	0.75318725988555	protein_coding	GLYATL1
ENST00000331555.9	2.24859474168485e-05	0.00137375084999809	0.117201946472019	0.073678756476684	Skin_Not_Sun_Exposed_Suprapubic	0.669675912553958	protein_coding	C1orf186
ENST00000336832.6	0.000258964720061559	0.0066615266805309	1.92953771289538	4.60238341968912	Skin_Not_Sun_Exposed_Suprapubic	-1.25412593627515	protein_coding	CIDEC
ENST00000415513.1	1.54782341619906e-05	0.00103158912909176	0.134282238442822	0.0875647668393782	Skin_Not_Sun_Exposed_Suprapubic	0.616846092608546	lincRNA	RP11-325F22.2
ENST00000433310.6	2.89880224329429e-05	0.00160934477838187	0.0833576642335766	0.12839378238342	Skin_Not_Sun_Exposed_Suprapubic	-0.623188582470204	lincRNA	AF131217.1
ENST00000446583.6	5.16391262097531e-07	7.21103512429053e-05	0.18956204379562	0.285906735751295	Skin_Not_Sun_Exposed_Suprapubic	-0.592874488367312	protein_coding	ADGRD1
ENST00000449713.1	1.33460745891456e-08	3.40324902023213e-06	0.0704136253041362	0.112176165803109	Skin_Not_Sun_Exposed_Suprapubic	-0.671839649495966	lincRNA	AP001065.15
ENST00000459888.1	0.000361548956734382	0.00841462155256806	0.267907542579075	0.158290155440415	Skin_Not_Sun_Exposed_Suprapubic	0.759163666353596	protein_coding	ACOX2
ENST00000460872.1	1.3711075701372e-09	5.36103059923645e-07	0.334428223844282	0.533212435233161	Skin_Not_Sun_Exposed_Suprapubic	-0.673013818582145	protein_coding	ABCA9
ENST00000465475.5	1.07466883819252e-09	4.84840979692239e-07	0.302603406326034	0.179637305699482	Skin_Not_Sun_Exposed_Suprapubic	0.752341238632895	protein_coding	SLC12A8
ENST00000471020.1	1.10826974467675e-07	2.40740816760339e-05	0.52712895377129	0.347564766839378	Skin_Not_Sun_Exposed_Suprapubic	0.600874096181283	protein_coding	SLC5A9
ENST00000474566.1	8.58149326550202e-05	0.00318547202545376	0.209197080291971	0.314455958549223	Skin_Not_Sun_Exposed_Suprapubic	-0.58799525670974	protein_coding	EBNA1BP2
ENST00000489175.1	1.55372166549504e-06	0.000185970970778131	0.0832603406326035	0.128652849740933	Skin_Not_Sun_Exposed_Suprapubic	-0.627782048101029	protein_coding	KCNE1
ENST00000490536.1	5.98696798086775e-07	7.9803561835885e-05	0.267493917274939	0.452124352331606	Skin_Not_Sun_Exposed_Suprapubic	-0.757213540752341	protein_coding	SLC11A1
ENST00000491964.5	3.38838812850775e-06	0.000315442799582507	20.5930656934307	34.9613471502591	Skin_Not_Sun_Exposed_Suprapubic	-0.763602156413639	protein_coding	PLA2G2A
ENST00000493841.1	0.00038905743174783	0.0089133665515665	1.64360097323601	2.56932642487047	Skin_Not_Sun_Exposed_Suprapubic	-0.644530101875965	protein_coding	IGSF10
ENST00000499425.1	5.20297347278216e-08	1.2206175767147e-05	0.448321167883212	0.759533678756477	Skin_Not_Sun_Exposed_Suprapubic	-0.760581318078246	lincRNA	LINC00968
ENST00000504665.5	2.18918661509131e-06	0.000229278205312688	0.278345498783455	0.177616580310881	Skin_Not_Sun_Exposed_Suprapubic	0.648110491139649	lincRNA	LINC00964
ENST00000512942.6	7.85725910186637e-05	0.00299239120989911	0.121289537712895	0.0675647668393782	Skin_Not_Sun_Exposed_Suprapubic	0.844112088640878	lincRNA	RP11-10A14.5
ENST00000518448.5	4.47408809310988e-09	1.31773462718774e-06	2.61481751824817	1.73020725388601	Skin_Not_Sun_Exposed_Suprapubic	0.595765405528047	protein_coding	FAM83A
ENST00000520259.1	3.90092472879965e-16	2.85986544180124e-13	0.105863746958638	0.0372020725388601	Skin_Not_Sun_Exposed_Suprapubic	1.50875372130388	lincRNA	RP11-333A23.4
ENST00000527708.5	7.32639230475139e-06	0.000572923878231559	0.209829683698297	0.112746113989637	Skin_Not_Sun_Exposed_Suprapubic	0.896141075088565	protein_coding	GLYATL1
ENST00000540299.1	9.86755522917584e-05	0.00346744537384986	0.192311435523114	0.119326424870466	Skin_Not_Sun_Exposed_Suprapubic	0.68853098937823	lincRNA	RP11-20D14.6
ENST00000567387.5	2.51066226415541e-05	0.00151804476074964	0.74654501216545	0.416373056994819	Skin_Not_Sun_Exposed_Suprapubic	0.84235253222152	protein_coding	ACSM3
ENST00000587680.2	1.68340094484894e-06	0.000197462930830781	10.5096107055961	4.41502590673575	Skin_Not_Sun_Exposed_Suprapubic	1.25121542179866	protein_coding	CYP4F8
ENST00000588750.5	9.38248930321075e-08	2.11647306782042e-05	14.142700729927	7.31849740932642	Skin_Not_Sun_Exposed_Suprapubic	0.950438269161982	protein_coding	APOC1
ENST00000588802.5	0.000333463052550484	0.00788613227100237	3.71374695863747	2.09440414507772	Skin_Not_Sun_Exposed_Suprapubic	0.826335660904532	protein_coding	APOC1
ENST00000590745.1	4.22104608864198e-07	6.3478039256116e-05	4.17878345498783	1.89523316062176	Skin_Not_Sun_Exposed_Suprapubic	1.14070765344466	protein_coding	CYP4F8
ENST00000615353.1	1.42771246735598e-06	0.000174448617105059	0.859610705596108	0.454559585492228	Skin_Not_Sun_Exposed_Suprapubic	0.919214029145656	protein_coding	HIST1H4I
ENST00000623487.1	3.71676847216539e-11	1.98171337175e-08	0.499878345498784	0.822538860103627	Skin_Not_Sun_Exposed_Suprapubic	-0.718506807792836	protein_coding	HMCN2
ENST00000639318.1	3.4753116671301e-05	0.00174211136134342	0.171216545012165	0.0869430051813471	Skin_Not_Sun_Exposed_Suprapubic	0.977680250824364	protein_coding	GLDC
ENST00000300079.9	5.80581276257589e-13	2.83759098770896e-10	0.134389721627409	0.0725213675213674	Skin_Sun_Exposed_Lower_leg	0.889944767299179	protein_coding	GLYATL1
ENST00000336832.6	1.52251579756909e-09	3.88241528380117e-07	2.98740899357602	5.93136752136752	Skin_Sun_Exposed_Lower_leg	-0.989470002839286	protein_coding	CIDEC
ENST00000449713.1	3.51174630925481e-07	4.90390288185225e-05	0.0646895074946466	0.100897435897436	Skin_Sun_Exposed_Lower_leg	-0.641285877626959	lincRNA	AP001065.15
ENST00000460209.1	8.12124549418793e-08	1.32308624509478e-05	1.12462526766595	1.7184188034188	Skin_Sun_Exposed_Lower_leg	-0.611637318598806	protein_coding	IGFBP3
ENST00000466007.1	0.000278961233378203	0.00790390161238242	0.292098501070664	0.492136752136752	Skin_Sun_Exposed_Lower_leg	-0.752604304223996	protein_coding	HHATL
ENST00000477397.1	5.18088468431311e-08	8.93702608044012e-06	3.32336188436831	5.18923076923077	Skin_Sun_Exposed_Lower_leg	-0.642877296939322	protein_coding	ELN
ENST00000490536.1	2.74064000003729e-05	0.0014125325526213	0.379785867237688	0.592094017094017	Skin_Sun_Exposed_Lower_leg	-0.640640055627729	protein_coding	SLC11A1
ENST00000493841.1	4.72020339892995e-12	2.1295379180557e-09	2.07430406852248	3.56910256410256	Skin_Sun_Exposed_Lower_leg	-0.78293396848773	protein_coding	IGSF10
ENST00000504665.5	8.6872856920812e-09	1.88707150311319e-06	0.253147751605996	0.158632478632479	Skin_Sun_Exposed_Lower_leg	0.674291489997061	lincRNA	LINC00964
ENST00000521734.1	1.42006271024253e-07	2.19175468304539e-05	0.600599571734475	1.02867521367521	Skin_Sun_Exposed_Lower_leg	-0.77631219695928	protein_coding	FABP4
ENST00000542705.1	0.000217729756183973	0.00675653449745504	0.117751605995717	0.206452991452991	Skin_Sun_Exposed_Lower_leg	-0.810066586297293	protein_coding	CD163
ENST00000580197.5	1.34639386446184e-05	0.000897340910803258	0.120985010706638	0.0802991452991453	Skin_Sun_Exposed_Lower_leg	0.5913717806436	lincRNA	LINC00668
ENST00000587680.2	3.16276366742201e-08	6.18320296981004e-06	2.55147751605995	0.875470085470084	Skin_Sun_Exposed_Lower_leg	1.5432031403784	protein_coding	CYP4F8
ENST00000588750.5	5.91509454497044e-09	1.38768118025007e-06	5.49912205567452	3.48978632478632	Skin_Sun_Exposed_Lower_leg	0.656062603526753	protein_coding	APOC1
ENST00000588802.5	5.9483745710531e-05	0.00248573275465057	1.43494646680942	0.862179487179487	Skin_Sun_Exposed_Lower_leg	0.734936771945827	protein_coding	APOC1
ENST00000590745.1	4.04927585355809e-08	7.42156340034944e-06	1.07546038543897	0.367649572649572	Skin_Sun_Exposed_Lower_leg	1.54855117102559	protein_coding	CYP4F8
ENST00000612521.1	2.104933364255e-13	1.23454341813556e-10	0.294004282655246	0.177606837606838	Skin_Sun_Exposed_Lower_leg	0.727150046003993	protein_coding	ZSCAN4
ENST00000618966.1	6.66203072565611e-06	0.00053836178419801	0.304282655246253	0.467735042735043	Skin_Sun_Exposed_Lower_leg	-0.620279420064422	lincRNA	RP11-54H7.4
ENST00000623487.1	2.67564943410296e-10	7.53526759615134e-08	0.605438972162741	0.95534188034188	Skin_Sun_Exposed_Lower_leg	-0.658035566391302	protein_coding	HMCN2
ENST00000520259.1	6.35012820877137e-09	4.13816688271601e-06	0.133766233766234	0.0506896551724138	Spleen	1.39995073166689	lincRNA	RP11-333A23.4
ENST00000520259.1	2.42896742154806e-07	0.000142458939273793	0.118546255506608	0.0421969696969697	Stomach	1.49023879036793	lincRNA	RP11-333A23.4
ENST00000262607.3	0.000150622440774003	0.00519647420670311	0.173271889400922	0.427990867579909	Thyroid	-1.30454239366022	protein_coding	CECR1
ENST00000448253.5	2.25496021683779e-05	0.0013634372857478	0.186221198156682	0.111780821917808	Thyroid	0.736344620647502	protein_coding	KALRN
ENST00000481933.1	0.000319324760080738	0.00849330900698284	0.454677419354839	0.68648401826484	Thyroid	-0.594382776712832	protein_coding	PLOD1
ENST00000492118.2	0.000200954130756231	0.00632108504108481	1.7358064516129	1.08831050228311	Thyroid	0.67351586540811	protein_coding	ATF3
ENST00000497286.5	0.000259147696169161	0.00745049626486337	0.320552995391705	0.715251141552512	Thyroid	-1.15788700514041	protein_coding	FCRL5
ENST00000502027.1	5.29906719461654e-05	0.00244716764538787	1.17963133640553	1.88091324200913	Thyroid	-0.673097252819094	lincRNA	LINC00926
ENST00000549063.1	0.000373018787546866	0.00934938114941185	0.109746543778802	0.369086757990868	Thyroid	-1.74978447180165	protein_coding	P2RX5
ENST00000564124.5	0.000267251645405065	0.0076088878655374	0.206244239631336	0.106529680365297	Thyroid	0.953098388183476	protein_coding	N4BP1
ENST00000585527.1	7.75532510383709e-06	0.000666908066597344	0.138940092165899	0.298310502283105	Thyroid	-1.102351810457	protein_coding	LINGO3
ENST00000610683.4	0.000102613285342022	0.00390796700344778	0.0489170506912442	0.101872146118721	Thyroid	-1.05835031518207	lincRNA	RP11-290F5.1
ENST00000613272.4	5.10923691119753e-05	0.00237822813366456	0.18184331797235	0.391917808219178	Thyroid	-1.10785521516409	protein_coding	RHOH
ENST00000467854.1	5.84790356048629e-05	0.00836535472737855	0.546586826347305	0.822244094488189	Whole_Blood	-0.589116052463359	protein_coding	CNTNAP3B
ENST00000520259.1	3.02142851268863e-11	2.21508477836485e-08	0.146706586826347	0.085	Whole_Blood	0.787398900165542	lincRNA	RP11-333A23.4
ENST00000573514.5	4.66503902363901e-06	0.00160943846315546	0.320159680638723	0.50232283464567	Whole_Blood	-0.649823225427679	protein_coding	BICDL2
